order_dow,order_hour_of_day,days_since_prior_order,avg_reordered
0,20,10.0,0.65428174051261656
4,20,10.0,0.63291139240506333
6,20,10.0,0.61793916821849793
3,20,11.0,0.60636856368563707
4,20,11.0,0.58864106691193363
0,20,11.0,0.6368239355581129
6,20,11.0,0.60587188612099629
5,20,11.0,0.591139240506329
2,20,11.0,0.60918462980318655
1,20,11.0,0.6309101654846333
5,20,12.0,0.63402777777777763
2,20,12.0,0.62457569585879136
4,20,12.0,0.638258736971183
0,20,12.0,0.66204506065857871
3,20,12.0,0.58239508700102338
6,20,12.0,0.58557418538437211
1,20,12.0,0.61290322580645173
3,20,13.0,0.60645161290322569
0,20,13.0,0.64918691759546854
1,20,13.0,0.608205720889916
4,20,13.0,0.60101404056162255
2,20,13.0,0.61026991441737954
6,20,13.0,0.62711545693869875
5,20,13.0,0.60965954077593021
0,20,14.0,0.6433970653623835
1,20,14.0,0.62505475251861553
4,20,14.0,0.61046761046761022
2,20,14.0,0.58827634333565948
5,20,14.0,0.6528086321802602
3,20,14.0,0.57748650732459539
6,20,14.0,0.5914694280078896
5,20,15.0,0.58554913294797684
3,20,15.0,0.61264470169189655
2,20,15.0,0.58508604206500969
6,20,15.0,0.57060849598163044
1,20,15.0,0.610681818181818
4,20,16.0,0.64379947229551437
1,20,16.0,0.54517133956386266
0,20,16.0,0.60448577680525173
2,20,16.0,0.615357269818699
3,20,16.0,0.56955645161290314
6,20,16.0,0.62767379679144375
3,20,17.0,0.585
4,20,17.0,0.590403744880047
2,20,17.0,0.56668608037274337
1,20,17.0,0.548076923076923
0,20,17.0,0.56339644291451518
6,20,17.0,0.56809024979854938
5,20,17.0,0.5894396551724137
5,20,18.0,0.50956937799043078
4,20,18.0,0.5595768374164809
0,20,18.0,0.62194428652643541
6,20,18.0,0.58090185676392558
1,20,18.0,0.55833333333333346
3,20,18.0,0.54570637119113585
6,20,19.0,0.5583266291230895
2,20,19.0,0.567090395480226
5,20,19.0,0.52790854068594473
0,20,19.0,0.60743602124577512
3,20,20.0,0.53372434017595294
1,20,20.0,0.56894329896907214
6,20,20.0,0.60211800302571861
5,20,20.0,0.5965498052309407
0,20,20.0,0.59346353128736584
2,20,20.0,0.5752409191994069
2,20,21.0,0.539112050739958
3,20,21.0,0.587147030185005
1,20,21.0,0.58552278820375325
0,20,21.0,0.59624573378839585
5,20,21.0,0.53858392999204463
4,20,21.0,0.59453993933265925
3,20,22.0,0.57668711656441729
2,20,22.0,0.62760055478502075
5,20,22.0,0.59393063583815031
1,20,22.0,0.60067928190198938
6,20,22.0,0.53566433566433547
5,20,23.0,0.57049608355091364
4,20,23.0,0.54259043173862287
3,20,23.0,0.54556803995006253
1,20,23.0,0.60512820512820531
0,20,23.0,0.48624862486248627
1,20,24.0,0.54977375565610875
6,20,24.0,0.64190476190476176
4,20,24.0,0.53536585365853628
3,20,24.0,0.55045871559633031
2,20,25.0,0.56539235412474853
1,20,25.0,0.5366357069143447
0,20,25.0,0.50923226433430513
4,20,25.0,0.53268292682926832
6,20,26.0,0.51674641148325373
0,20,26.0,0.52255225522552251
2,20,26.0,0.52138492871690434
5,20,26.0,0.54638009049773739
1,20,26.0,0.46064516129032262
5,20,27.0,0.50556792873051226
4,20,27.0,0.50829875518672185
1,20,27.0,0.50806451612903236
0,20,27.0,0.51718061674008808
2,20,28.0,0.51339915373765876
6,20,28.0,0.48631029986962182
5,20,28.0,0.49609374999999994
0,20,28.0,0.56431273644388391
3,20,28.0,0.56633380884450812
4,20,28.0,0.53621346886912313
4,20,29.0,0.54901960784313708
1,20,29.0,0.53571428571428559
2,20,29.0,0.51941747572815533
3,20,29.0,0.554006968641115
6,20,29.0,0.50694444444444464
0,20,30.0,0.465885234429671
3,20,30.0,0.447265625
1,20,30.0,0.460214916208264
6,20,30.0,0.44092548605612736
5,20,30.0,0.45522836538461547
2,20,30.0,0.45008690395224071
4,20,30.0,0.4560711665443874
0,20,1.0,0.63372805226623086
4,20,1.0,0.61187010078387483
6,20,1.0,0.58820486290739771
2,20,1.0,0.5984621155288824
1,20,1.0,0.59873839144909757
5,20,1.0,0.60369230769230786
3,20,1.0,0.6268956289027654
1,21,,0.0
3,21,,0.0
6,21,,0.0
2,21,,0.0
4,21,,0.0
0,21,,0.0
5,21,,0.0
4,21,0.0,0.68301746562616128
2,21,0.0,0.68317715305667137
5,21,0.0,0.70312500000000022
3,21,0.0,0.67629600316580918
0,21,0.0,0.71389270976616237
1,21,0.0,0.68415741675075659
1,21,2.0,0.65906895885648042
2,21,2.0,0.64092429309820609
0,21,2.0,0.67835178351783509
3,21,2.0,0.62637049693863023
4,21,2.0,0.67348708167157967
5,21,2.0,0.6573407940314413
6,21,2.0,0.62591836734693862
1,21,3.0,0.66131408367707722
2,21,3.0,0.6663045165295669
4,21,3.0,0.6696844283497152
3,21,3.0,0.665237046481975
6,21,3.0,0.69775720897116411
0,21,3.0,0.70970850397494611
5,21,3.0,0.66014568158168585
6,21,4.0,0.64656153470980315
0,21,4.0,0.67457730698716623
1,21,4.0,0.68605218239453825
4,21,4.0,0.67321392224709931
3,21,4.0,0.66579272054287475
2,21,4.0,0.65256427696911978
5,21,4.0,0.66767317939609216
2,21,5.0,0.66174230886384378
1,21,5.0,0.65853350189633386
4,21,5.0,0.6731346731346729
5,21,5.0,0.67617343717112188
3,21,5.0,0.654657428791378
6,21,5.0,0.645048203330412
0,21,5.0,0.68910130074891607
3,21,6.0,0.66312147616606865
4,21,6.0,0.69028736224121967
6,21,6.0,0.6545794151745461
0,21,6.0,0.68760124610591911
5,21,6.0,0.69577575996841678
1,21,6.0,0.68063635284340473
2,21,6.0,0.65975353171024942
6,21,7.0,0.69434364994663822
0,21,7.0,0.69857423547785746
1,21,7.0,0.67879427858308539
4,21,7.0,0.70863137815927535
3,21,7.0,0.667751060820368
5,21,7.0,0.6998761418176187
2,21,7.0,0.6732317423806784
3,21,8.0,0.63000430477830383
2,21,8.0,0.66103875221096631
0,21,8.0,0.66507523148148151
6,21,8.0,0.64797380270159655
1,21,8.0,0.64734684582099744
4,21,8.0,0.66323731138545949
5,21,8.0,0.64762850757387669
6,21,9.0,0.65591805766312583
5,21,9.0,0.63501381215469632
4,21,9.0,0.633960047003525
0,21,9.0,0.68039800995024835
2,21,9.0,0.64039323904794754
3,21,9.0,0.65111061251963209
1,21,9.0,0.65445026178010468
3,21,10.0,0.64976744186046509
5,21,10.0,0.634858812074002
6,21,10.0,0.63711583924349879
0,21,10.0,0.65175552665799752
4,21,10.0,0.61719485409475994
5,21,11.0,0.612958519026397
4,21,11.0,0.59179810725552062
0,21,11.0,0.6189749847467968
2,21,11.0,0.62091757387247271
3,21,11.0,0.6053849389987378
6,21,11.0,0.61308677098150788
1,21,11.0,0.65863453815261042
0,21,12.0,0.62791262135922321
4,21,12.0,0.62173174872665571
1,21,12.0,0.612034574468085
2,21,12.0,0.62224183583406878
5,21,12.0,0.62042634425707921
3,21,12.0,0.64664476771468782
2,21,13.0,0.56661482633488869
4,21,13.0,0.58732952045754516
0,21,13.0,0.65683261626715816
5,21,13.0,0.60343087790111
3,21,13.0,0.6097018246550957
6,21,13.0,0.59450249886415263
1,21,13.0,0.61791147994467466
2,21,14.0,0.61722488038277523
5,21,14.0,0.63646408839779
4,21,14.0,0.58522727272727249
3,21,14.0,0.61645813282001927
1,21,14.0,0.63114071606994149
0,21,14.0,0.65166051660516611
6,21,14.0,0.65540871267743506
3,21,15.0,0.595995288574794
0,21,15.0,0.62270220588235292
4,21,15.0,0.59289940828402388
1,21,15.0,0.58945578231292528
2,21,15.0,0.61004784688995184
0,21,16.0,0.6047503045066992
2,21,16.0,0.61313559322033861
1,21,16.0,0.5884745762711866
6,21,16.0,0.59535655058043124
3,21,16.0,0.58778089887640461
5,21,16.0,0.56957928802588975
4,21,17.0,0.6354566385264776
5,21,17.0,0.62011173184357549
3,21,17.0,0.59789993823347765
0,21,17.0,0.597191426459719
1,21,17.0,0.58326817826426891
2,21,17.0,0.62215239591516081
3,21,18.0,0.62235393734123623
5,21,18.0,0.56162642947903429
0,21,18.0,0.595322466335932
1,21,18.0,0.59369527145359036
4,21,18.0,0.569377990430622
5,21,19.0,0.539836187639613
3,21,19.0,0.60304449648711944
0,21,19.0,0.644895370957514
4,21,19.0,0.59236947791164651
2,21,19.0,0.59493670886075967
3,21,20.0,0.57242339832869082
5,21,20.0,0.54166666666666674
4,21,20.0,0.54259718775847787
1,21,20.0,0.55654281098546066
0,21,20.0,0.6026376146788992
1,21,21.0,0.58463541666666674
5,21,21.0,0.48780487804878064
6,21,21.0,0.513576415826222
0,21,21.0,0.60118543607112584
2,21,21.0,0.51235132662397087
6,21,22.0,0.56890459363957591
2,21,22.0,0.56451612903225812
3,21,22.0,0.6085192697768762
0,21,22.0,0.61992619926199255
1,21,22.0,0.55619781631342313
2,21,23.0,0.60106951871657766
3,21,23.0,0.57191392978482469
1,21,23.0,0.5480519480519479
6,21,24.0,0.58445945945945943
2,21,24.0,0.52959028831562993
4,21,24.0,0.56628787878787878
3,21,24.0,0.53716216216216228
0,21,24.0,0.59126984126984139
1,21,26.0,0.56175298804780893
5,21,26.0,0.532561505065123
3,21,26.0,0.54013377926421413
6,21,26.0,0.6104166666666665
6,21,27.0,0.56591211717709733
0,21,27.0,0.603968253968254
2,21,27.0,0.57946210268948661
2,21,28.0,0.60926193921852367
6,21,28.0,0.49226441631504925
1,21,28.0,0.51842105263157878
0,21,28.0,0.5476923076923077
1,21,30.0,0.46229881035689296
6,21,30.0,0.46485859012241454
0,21,30.0,0.46019059329849382
4,21,30.0,0.44578858111927633
3,21,30.0,0.44750973991786869
5,21,30.0,0.44390004899559043
2,21,30.0,0.45599668290660295
1,21,1.0,0.62198327359617689
3,21,1.0,0.6066066066066067
5,21,1.0,0.58867300537412159
6,21,1.0,0.61245110821382032
0,21,1.0,0.641783029001074
4,21,1.0,0.59411452810180276
2,21,1.0,0.6039775183744055
2,22,,0.0
1,22,,0.0
0,22,,0.0
4,22,,0.0
6,22,,0.0
3,22,,0.0
5,22,,0.0
0,22,0.0,0.6903991370010788
2,22,0.0,0.66901054746358612
3,22,0.0,0.71394799054373548
6,22,0.0,0.68782791185729264
5,22,0.0,0.70720108695652162
4,22,0.0,0.65000000000000013
1,22,0.0,0.62434325744308206
6,22,2.0,0.64668508287292825
1,22,2.0,0.619047619047619
2,22,2.0,0.66685288640595874
5,22,2.0,0.64312018747907618
4,22,2.0,0.62313122923588049
3,22,2.0,0.64204112718964168
0,22,2.0,0.66101385849744732
6,22,3.0,0.6647007426823941
4,22,3.0,0.68470072592795506
3,22,3.0,0.68904287570376777
2,22,3.0,0.63287612516073721
5,22,3.0,0.665754174650972
1,22,3.0,0.69162248144220551
0,22,3.0,0.66760479928899408
0,22,4.0,0.67925524891060352
3,22,4.0,0.681725227737498
4,22,4.0,0.67251461988304106
2,22,4.0,0.6450611294391615
6,22,4.0,0.65391049769970733
5,22,4.0,0.67693249031205371
1,22,4.0,0.69195564161239231
2,22,5.0,0.64948883788858758
5,22,5.0,0.67706399306844867
0,22,5.0,0.66129032258064513
6,22,5.0,0.637357414448669
3,22,5.0,0.673431734317343
4,22,5.0,0.65650436584282956
1,22,5.0,0.66779179250310894
4,22,6.0,0.67070217917675512
0,22,6.0,0.69194836079497213
6,22,6.0,0.67931998136935268
5,22,6.0,0.67930169753086433
2,22,6.0,0.64299662701935
3,22,6.0,0.67942659105230008
1,22,6.0,0.66148084125612217
6,22,7.0,0.69413198350206218
0,22,7.0,0.70753529060905307
1,22,7.0,0.68307206221898165
2,22,7.0,0.65106927435569351
3,22,7.0,0.67960199004975153
5,22,7.0,0.70840640710861691
4,22,7.0,0.69177885992552268
6,22,8.0,0.65236549165120572
2,22,8.0,0.66907545164718363
5,22,8.0,0.67177033492822968
1,22,8.0,0.65296156269691241
3,22,8.0,0.64662004662004668
0,22,8.0,0.67010506208213938
4,22,8.0,0.65437048917401763
4,22,9.0,0.63725773792305462
5,22,9.0,0.658173076923077
6,22,9.0,0.65535143769968041
0,22,9.0,0.67551326990485716
1,22,9.0,0.63364262196947008
2,22,9.0,0.65349616858237547
3,22,9.0,0.61252711496746159
6,22,10.0,0.65861513687600648
1,22,10.0,0.59965095986038386
3,22,10.0,0.635841644001209
4,22,10.0,0.62382951243138529
0,22,10.0,0.62211221122112192
4,22,11.0,0.60222781171397755
2,22,11.0,0.64534606205250578
6,22,11.0,0.595356550580431
0,22,11.0,0.62644564379336931
1,22,11.0,0.62752525252525249
3,22,11.0,0.645044110015568
2,22,12.0,0.5827067669172934
5,22,12.0,0.61743912018853064
1,22,12.0,0.64585232452142194
4,22,12.0,0.59825102880658421
3,22,12.0,0.6082589285714286
6,22,12.0,0.60026155187445507
0,22,12.0,0.63396506874767711
0,22,13.0,0.61714922048997778
6,22,13.0,0.6316951960242958
2,22,13.0,0.61241768579492
5,22,13.0,0.61505292042336313
1,22,13.0,0.60973630831643033
2,22,14.0,0.61867501304121042
0,22,14.0,0.6369018253576717
6,22,14.0,0.64560639070443
1,22,14.0,0.6008937779305602
5,22,14.0,0.59887869520897075
3,22,14.0,0.61833019460138083
3,22,15.0,0.57993730407523525
0,22,15.0,0.63207974626189367
1,22,15.0,0.63092865683539234
6,22,15.0,0.59630200308166392
1,22,16.0,0.55507372072853423
2,22,16.0,0.57835116425424793
5,22,16.0,0.60438292964244544
4,22,16.0,0.69245463228271242
0,22,16.0,0.61315583398590423
6,22,16.0,0.63359788359788372
3,22,16.0,0.55647155812036275
4,22,17.0,0.60352053646269921
1,22,17.0,0.59690844233055884
5,22,17.0,0.58907672301690517
3,22,17.0,0.55310344827586189
2,22,18.0,0.57123834886817593
4,22,18.0,0.56412337662337664
1,22,18.0,0.65107913669064743
0,22,18.0,0.63996399639964008
5,22,19.0,0.58613659531090723
0,22,19.0,0.5973920130399345
4,22,19.0,0.49999999999999994
1,22,19.0,0.51071761416588979
3,22,19.0,0.577720207253886
6,22,20.0,0.58957293399889088
0,22,20.0,0.60233621127475856
0,22,21.0,0.61602034329307043
1,22,21.0,0.55955955955955972
2,22,22.0,0.555223880597015
5,22,22.0,0.65395095367847422
4,22,23.0,0.54132231404958664
2,22,23.0,0.49503546099290785
0,22,23.0,0.52830188679245282
3,22,24.0,0.55746367239101746
1,22,24.0,0.57677165354330684
0,22,24.0,0.516504854368932
4,22,24.0,0.57706766917293206
4,22,25.0,0.42622950819672123
0,22,25.0,0.49825174825174839
2,22,26.0,0.555240793201133
4,22,26.0,0.54006410256410242
0,22,26.0,0.47526501766784462
0,22,27.0,0.61682242990654212
3,22,27.0,0.51282051282051289
5,22,27.0,0.50000000000000011
1,22,28.0,0.5106598984771572
2,22,29.0,0.56762749445676275
4,22,29.0,0.58762886597938124
1,22,30.0,0.46039719626168213
2,22,30.0,0.4209563626861772
4,22,30.0,0.44176360764038475
5,22,30.0,0.4529479389062242
6,22,30.0,0.4528619528619528
3,22,30.0,0.44772399317853873
0,22,30.0,0.478995015766453
4,22,1.0,0.63978001833180564
0,22,1.0,0.60686106346483715
3,22,1.0,0.60693848354792568
1,22,1.0,0.60998030203545617
2,22,1.0,0.59823062843197083
5,22,1.0,0.63286384976525822
4,23,,0.0
3,23,,0.0
2,23,,0.0
1,23,,0.0
6,23,,0.0
5,23,,0.0
5,23,0.0,0.713362068965517
0,23,0.0,0.72670807453416153
4,23,0.0,0.69833119383825393
3,23,0.0,0.66642703091301214
6,23,0.0,0.67171314741035859
1,23,0.0,0.65740142210730457
2,23,0.0,0.71178637200736639
3,23,2.0,0.63760896637608944
5,23,2.0,0.6545628284758721
0,23,2.0,0.67945205479452042
6,23,2.0,0.67444876783398189
4,23,2.0,0.63082901554404136
1,23,2.0,0.61882845188284519
2,23,2.0,0.66939032055311132
0,23,3.0,0.67573270808909758
4,23,3.0,0.65506958250497
6,23,3.0,0.64996446339729952
1,23,3.0,0.68950238582140466
3,23,3.0,0.65244956772334306
2,23,3.0,0.65437956204379544
5,23,3.0,0.66503759398496254
6,23,4.0,0.67789890981169443
0,23,4.0,0.64961509808790674
3,23,4.0,0.66958961767800751
4,23,4.0,0.64238116392714362
1,23,4.0,0.66022177992607345
5,23,4.0,0.64933090024330886
2,23,4.0,0.64143426294820693
0,23,5.0,0.69198498564804589
4,23,5.0,0.64220623501199015
5,23,5.0,0.63571889103804
3,23,5.0,0.666960870844366
6,23,5.0,0.67425227568270463
2,23,5.0,0.6758508914100485
1,23,5.0,0.64388681260010683
2,23,6.0,0.65638766519823744
6,23,6.0,0.66356680400235424
4,23,6.0,0.65952748951203322
0,23,6.0,0.688541803386271
5,23,6.0,0.69237990924737924
1,23,6.0,0.63948986563425181
3,23,6.0,0.67100098135426889
0,23,7.0,0.710430784123911
5,23,7.0,0.68804287562372934
2,23,7.0,0.63641147066561421
6,23,7.0,0.66571591557330323
1,23,7.0,0.67453213995117967
4,23,7.0,0.67647058823529393
3,23,7.0,0.64298892988929879
1,23,8.0,0.69587897756911821
2,23,8.0,0.67799301365512843
5,23,8.0,0.67420596727622706
6,23,8.0,0.681818181818182
4,23,8.0,0.62609902822767249
3,23,8.0,0.64550042052144652
0,23,8.0,0.66982323232323226
3,23,9.0,0.61256544502617793
4,23,9.0,0.60837155963302736
6,23,9.0,0.6198473282442748
5,23,9.0,0.64824447334200241
0,23,9.0,0.66508210890233355
2,23,9.0,0.59592592592592564
6,23,10.0,0.59544159544159525
0,23,10.0,0.64853977844914412
4,23,10.0,0.62047823421213977
3,23,10.0,0.62766539092400231
0,23,11.0,0.66557555919258049
1,23,11.0,0.62612612612612606
6,23,11.0,0.56055646481178367
5,23,11.0,0.64949928469241769
2,23,11.0,0.6020321761219305
4,23,11.0,0.59862506610259125
4,23,12.0,0.596676737160121
5,23,12.0,0.625363583478767
3,23,12.0,0.57343749999999993
0,23,12.0,0.6176821983273596
1,23,13.0,0.58271236959761563
5,23,13.0,0.58691809074837953
6,23,13.0,0.64397276732078446
0,23,13.0,0.61074416556582989
2,23,13.0,0.548741123305358
3,23,13.0,0.63652482269503574
5,23,14.0,0.60200927357032463
0,23,14.0,0.61201923076923059
1,23,14.0,0.67116564417177915
3,23,14.0,0.64648263579697218
0,23,15.0,0.61668321747765631
3,23,15.0,0.62094763092269312
5,23,15.0,0.5974499089253188
2,23,16.0,0.64363636363636356
4,23,16.0,0.67256637168141586
0,23,16.0,0.61961367013372937
1,23,16.0,0.60388821385176183
6,23,16.0,0.52853260869565211
0,23,17.0,0.61528976572133165
4,23,17.0,0.57841907151819338
1,23,17.0,0.5905405405405405
3,23,17.0,0.59334126040428059
4,23,18.0,0.50227790432801822
0,23,18.0,0.59138655462184886
6,23,18.0,0.5222772277227723
6,23,19.0,0.59076433121019112
2,23,19.0,0.56645569620253156
6,23,20.0,0.55685814771395059
4,23,20.0,0.48423423423423406
5,23,20.0,0.537785588752197
0,23,20.0,0.58136792452830177
6,23,21.0,0.58985667034178613
5,23,21.0,0.61634103019538189
3,23,21.0,0.4850746268656716
0,23,21.0,0.595667870036101
5,23,22.0,0.49134948096885817
2,23,23.0,0.62556390977443632
4,23,23.0,0.51587301587301582
3,23,23.0,0.52594339622641506
1,23,24.0,0.61127596439169141
2,23,24.0,0.54571428571428571
4,23,25.0,0.42786069651741293
0,23,25.0,0.52649006622516548
1,23,25.0,0.48578811369509051
2,23,26.0,0.603715170278638
1,23,26.0,0.497797356828194
4,23,26.0,0.4438775510204081
2,23,27.0,0.5083932853717027
3,23,27.0,0.53597122302158273
5,23,27.0,0.54794520547945225
0,23,27.0,0.52767527675276749
6,23,28.0,0.58222222222222209
0,23,28.0,0.60876132930513582
3,23,29.0,0.58730158730158732
1,23,29.0,0.54854368932038833
3,23,30.0,0.45031176929072492
1,23,30.0,0.44645161290322583
0,23,30.0,0.46023166023166012
6,23,30.0,0.41926758218893068
2,23,30.0,0.46036161335187786
4,23,30.0,0.41938178780284041
5,23,30.0,0.426427596959657
1,23,1.0,0.61234177215189867
3,23,1.0,0.59166221272047015
5,23,1.0,0.62162162162162138
2,23,1.0,0.58519872087711267
5,2,,0.0
0,2,,0.0
2,3,,0.0
2,5,,0.0
3,5,,0.0
6,5,,0.0
0,5,,0.0
4,2,0.0,0.79518072289156627
1,3,0.0,0.95744680851063835
3,5,0.0,0.90909090909090906
2,3,0.0,0.86407766990291268
3,4,2.0,0.58333333333333348
6,1,2.0,0.6321428571428569
1,3,2.0,0.50980392156862753
5,3,2.0,0.53359683794466406
1,2,2.0,0.5389048991354467
6,2,2.0,0.59164733178654272
0,4,2.0,0.7638036809815949
3,3,2.0,0.65957446808510634
3,2,2.0,0.59289617486338819
1,5,2.0,0.6875
4,4,3.0,0.73198198198198217
3,2,3.0,0.54518950437317781
3,3,3.0,0.6415770609318997
2,4,3.0,0.64084507042253513
5,3,3.0,0.64554455445544556
1,4,4.0,0.73214285714285721
6,2,4.0,0.709375
0,1,4.0,0.62854251012145745
6,3,4.0,0.53441295546558731
0,5,4.0,0.673721340388007
2,4,4.0,0.70377733598409531
5,5,5.0,0.71487179487179486
2,2,5.0,0.6500829187396352
6,3,5.0,0.65979381443298979
6,5,5.0,0.73320895522388063
6,4,5.0,0.63953488372093026
5,3,5.0,0.616871704745167
0,2,5.0,0.69111424541607891
0,4,5.0,0.59633027522935766
0,2,6.0,0.62923976608187149
5,1,6.0,0.62733812949640277
5,3,6.0,0.63288288288288286
1,5,6.0,0.767992424242424
1,2,6.0,0.63993174061433422
3,2,6.0,0.64808362369337991
2,3,6.0,0.68825910931174084
6,3,7.0,0.65032679738562083
1,5,7.0,0.78679504814305368
4,3,7.0,0.66384180790960445
6,5,7.0,0.6812499999999998
2,3,7.0,0.63495145631067973
5,2,7.0,0.69964664310954061
0,3,8.0,0.69758064516129
0,2,8.0,0.68469505178365919
3,5,8.0,0.70872641509433976
3,1,8.0,0.56543837357052118
0,4,8.0,0.73560767590618314
3,2,9.0,0.61889763779527562
2,1,9.0,0.60907944514501888
5,1,9.0,0.64625850340136071
3,4,9.0,0.53633217993079585
4,3,10.0,0.71140939597315433
1,3,10.0,0.629090909090909
1,1,10.0,0.685294117647059
0,2,10.0,0.57303370786516861
0,1,10.0,0.62909836065573743
3,5,10.0,0.591715976331361
4,1,10.0,0.64435146443514657
5,2,11.0,0.6544276457883369
0,5,11.0,0.69256756756756732
6,1,11.0,0.53753753753753752
6,4,12.0,0.71875000000000011
6,1,12.0,0.56423611111111083
1,1,12.0,0.7072758037225042
6,3,12.0,0.550943396226415
2,1,12.0,0.53623188405797118
4,5,12.0,0.697142857142857
0,1,12.0,0.63686131386861311
4,1,12.0,0.48421052631578954
1,5,12.0,0.61094224924012164
5,5,13.0,0.61111111111111116
4,1,13.0,0.46174863387978143
1,3,13.0,0.43689320388349517
5,3,13.0,0.48648648648648651
0,5,13.0,0.74647887323943651
2,1,13.0,0.61827956989247312
5,2,14.0,0.64477611940298507
5,5,14.0,0.57947686116700214
4,2,14.0,0.62500000000000011
4,5,14.0,0.63
3,5,14.0,0.55384615384615377
0,4,14.0,0.45224719101123595
3,1,14.0,0.66237113402061853
1,1,14.0,0.6545741324921136
0,2,14.0,0.66304347826086951
1,3,15.0,0.55522388059701511
5,3,15.0,0.56521739130434778
5,2,15.0,0.5104602510460251
3,3,15.0,0.543046357615894
2,1,15.0,0.51621621621621627
5,5,15.0,0.70206489675516226
4,3,15.0,0.54385964912280693
3,2,15.0,0.71341463414634143
0,1,15.0,0.63064516129032266
3,4,16.0,0.643979057591623
1,5,16.0,0.49122807017543857
4,1,16.0,0.631578947368421
5,2,16.0,0.59748427672955984
3,4,17.0,0.60550458715596334
3,5,17.0,0.69148936170212771
1,2,17.0,0.60389610389610382
4,4,17.0,0.51127819548872167
3,2,17.0,0.5
0,3,18.0,0.59259259259259256
0,2,18.0,0.55357142857142849
6,4,18.0,0.629032258064516
0,1,18.0,0.47115384615384615
4,2,18.0,0.66279069767441845
6,2,19.0,0.51456310679611639
1,3,19.0,0.49999999999999989
3,2,19.0,0.46601941747572806
5,5,20.0,0.64583333333333337
4,3,20.0,0.49999999999999994
2,5,20.0,0.50961538461538458
3,3,21.0,0.55952380952380953
6,5,21.0,0.56603773584905659
5,5,21.0,0.61538461538461542
1,4,21.0,0.51898734177215189
1,1,21.0,0.60509554140127386
2,2,21.0,0.46961325966850825
6,1,21.0,0.638095238095238
1,2,22.0,0.61764705882352944
2,4,22.0,0.72413793103448265
1,5,22.0,0.72670807453416142
0,4,22.0,0.6310679611650486
2,1,22.0,0.63594470046082952
5,3,23.0,0.62765957446808507
4,2,23.0,0.59701492537313428
5,2,23.0,0.42857142857142855
3,4,23.0,0.65599999999999992
5,1,24.0,0.4533898305084747
6,2,24.0,0.43750000000000006
4,1,24.0,0.40462427745664736
6,4,24.0,0.33333333333333331
0,5,24.0,0.5
3,3,25.0,0.50000000000000011
6,3,26.0,0.53846153846153844
0,4,26.0,0.45238095238095238
6,2,27.0,0.61956521739130443
5,2,27.0,0.65322580645161288
0,1,27.0,0.57851239669421484
2,5,28.0,0.57
4,1,29.0,0.57142857142857151
2,2,29.0,0.37333333333333329
0,4,30.0,0.42563143124415342
3,1,30.0,0.4088005677785666
0,3,30.0,0.47853881278538807
2,2,30.0,0.49017199017199015
0,5,30.0,0.48043818466353683
5,2,30.0,0.43103448275862077
6,5,30.0,0.49178644763860374
2,4,30.0,0.47566371681415942
1,5,1.0,0.66666666666666652
3,4,1.0,0.67512690355329963
1,1,1.0,0.79411764705882359
2,1,1.0,0.62947368421052619
6,1,1.0,0.57583547557840631
5,1,1.0,0.62619808306709246
3,0,,0.0
0,0,,0.0
0,0,0.0,0.93277310924369761
2,0,0.0,0.896551724137931
5,0,0.0,0.89204545454545447
5,0,2.0,0.58919961427193834
6,0,2.0,0.60711462450592846
5,0,3.0,0.58013406459475914
4,0,6.0,0.6559074299634593
1,0,9.0,0.64890282131661448
5,0,10.0,0.64948453608247425
0,0,10.0,0.67307692307692335
4,0,10.0,0.68370607028754
1,0,10.0,0.703601108033241
3,0,10.0,0.63868904876099108
1,0,11.0,0.65249537892791121
3,0,11.0,0.64016172506738522
6,0,12.0,0.67907573812580224
0,0,12.0,0.66714697406340084
2,0,12.0,0.61051373954599764
3,0,12.0,0.6314525810324132
6,0,13.0,0.645032051282051
5,0,13.0,0.51007751937984491
5,0,14.0,0.5542021924482341
1,0,14.0,0.63305322128851527
0,0,14.0,0.56976029502151171
3,0,15.0,0.53133159268929531
5,0,15.0,0.57211538461538469
4,0,16.0,0.52256944444444453
0,0,16.0,0.55775577557755784
5,0,16.0,0.47945205479452058
1,0,16.0,0.54687499999999989
0,0,17.0,0.60830860534124642
6,0,17.0,0.57881773399014791
5,0,19.0,0.50803212851405632
3,0,20.0,0.48799999999999988
2,0,20.0,0.484149855907781
1,0,22.0,0.59217877094972071
3,0,22.0,0.59450171821305842
0,0,22.0,0.52290076335877866
5,0,22.0,0.45791245791245794
6,0,23.0,0.48920863309352519
6,0,26.0,0.48584905660377353
5,0,28.0,0.55882352941176483
1,0,29.0,0.61370716510903434
3,0,30.0,0.46857142857142836
1,0,1.0,0.668263473053892
3,6,5.0,0.68639240506329113
6,6,8.0,0.69657348963029764
3,6,9.0,0.70779531324725
1,6,9.0,0.70652173913043448
4,6,11.0,0.64041095890410937
1,6,11.0,0.7516447368421052
6,6,11.0,0.66990291262135915
1,6,12.0,0.73031203566121849
6,6,12.0,0.57703927492447127
6,6,13.0,0.65456012913640049
4,6,14.0,0.67113402061855665
6,6,16.0,0.67203219315895357
2,6,16.0,0.606243705941591
3,6,18.0,0.52918287937743191
1,6,18.0,0.66796116504854364
3,6,19.0,0.51562499999999989
1,6,20.0,0.79411764705882348
2,6,20.0,0.63976377952755925
4,6,21.0,0.61556064073226557
